Time ,E1,I1,AI8,AI7,Pm,P1
44.531,556.5,0.151,-6.5,0.0032,180.8,84.1
44.629,557.4,0.16,-4,0.0078,181.8,88.9
44.727,557.8,0.187,-1.4,0.0063,181.9,104.2
44.824,556.5,0.225,-5.3,-0.0029,180.1,125
44.922,558.3,0.252,-6.5,0.0048,181,140.7
45.02,558.3,0.265,-2.7,0.0032,181.3,147.7
45.117,557,0.29,-6.5,0.0032,180.8,161.4
45.215,549.6,0.309,-1.4,0.0032,181.5,169.6
45.313,546.5,0.338,-5.3,0.0032,181,184.8
45.41,544.8,0.365,-4,0.0032,181.2,199
45.508,540.9,0.388,-5.3,0.0032,181,210.1
45.605,535.7,0.388,-6.5,0.0032,180.8,208.1
45.703,531.7,0.409,-2.7,0.0048,181.5,217.7
45.801,522.2,0.439,1.1,0.0032,181.8,229.2
45.898,515.7,0.449,-1.4,0.0002,181,231.7
45.996,505.7,0.47,-4,0.0032,181.2,237.8
46.094,500.4,0.487,-0.2,0.0032,181.7,243.8
46.191,489.6,0.502,-2.7,0.0032,181.3,245.7
46.289,481.3,0.502,-2.7,0.0048,181.5,241.5
46.387,471.7,0.527,-0.2,0.0032,181.7,248.6
46.484,463.9,0.556,-0.2,0.0032,181.7,258.1
46.582,457,0.554,-1.4,0.0032,181.5,253.3
46.68,450,0.552,-1.4,0.0048,181.7,248.5
46.777,437.4,0.571,2.4,0.0017,181.8,249.8
46.875,424.8,0.573,-1.4,-0.006,180.2,243.5
46.973,416.1,0.584,-1.4,0.0017,181.3,242.9
47.07,408.7,0.605,-0.2,0.0017,181.4,247.1
47.168,399.6,0.613,-0.2,0.0017,181.4,245
47.266,389.6,0.622,-2.7,0.0002,180.9,242.1
47.363,379.6,0.643,-1.4,0.0017,181.3,243.9
47.461,370.9,0.657,1.1,0.0017,181.6,243.7
47.559,361.7,0.666,-0.2,0.0017,181.4,240.8
47.656,351.7,0.68,-2.7,0.0002,180.9,239.3
47.754,336.5,0.701,-1.4,0.0017,181.3,236
47.852,324.8,0.71,1.1,0.0017,181.6,230.5
47.949,314.3,0.71,-1.4,-0.0029,180.6,223.1
48.047,300.9,0.722,-5.3,-0.0014,180.3,217.3
48.145,290.4,0.735,-0.2,0.0032,181.7,213.4
48.242,273,0.745,-4,0.0002,180.7,203.5
48.34,258.7,0.758,-1.4,0.0017,181.3,196.1
48.438,242.2,0.754,-0.2,0.0002,181.2,182.6
48.535,223.9,0.762,-0.2,-0.0014,181,170.7
48.633,212.2,0.754,-2.7,0.0002,180.9,159.9
48.73,195.7,0.764,-0.2,0.0032,181.7,149.5
48.828,180,0.762,1.1,0.0017,181.6,137.2
48.926,163.5,0.756,-2.7,-0.0044,180.2,123.6
49.023,145.2,0.754,-1.4,0.0002,181,109.5
49.121,132.6,0.748,-0.2,0.0002,181.2,99.1
49.219,115.2,0.745,-1.4,-0.0014,180.8,85.9
49.316,100.4,0.745,-4,0.0002,180.7,74.9
49.414,83.9,0.748,-1.4,0.0002,181,62.7
49.512,65.7,0.741,-0.2,0.0002,181.2,48.7
49.609,50,0.731,-1.4,-0.0014,180.8,36.5
49.707,30,0.712,-2.7,-0.0014,180.7,21.4
49.805,8.7,0.703,-2.7,0.0002,180.9,6.1
49.902,-11.3,0.699,-0.2,-0.0014,181,-7.9
