Oscilloscope Trace Export		
Festo Didactic LVDAC-EMS 3.21		
		
		
		Ch1		Ch2		Ch3		Ch4		Ch5		Ch6		Ch7		Ch8		
42.188		330.0		0.412		-3.6		0.0024		157.9		135.8						
42.285		342.2		0.439		-2.4		-0.0007		158.2		150.2						
42.383		347.0		0.462		-2.4		-0.0007		158.2		160.3						
42.480		358.3		0.456		-6.2		0.0008		158.4		163.2						
42.578		371.3		0.475		-3.6		0.0039		157.7		176.2						
42.676		377.8		0.477		-2.4		0.0039		157.5		180.1						
42.773		384.3		0.491		-4.9		-0.0038		158.9		188.8						
42.871		396.5		0.496		-4.9		0.0024		158.0		196.5						
42.969		405.7		0.510		-3.6		-0.0007		158.3		207.0						
43.066		411.7		0.535		-4.9		-0.0007		158.5		220.5						
43.164		419.6		0.535		-3.6		0.0024		157.9		224.6						
43.262		428.7		0.533		-2.4		0.0008		158.0		228.6						
43.359		438.7		0.546		-3.6		-0.0007		158.3		239.5						
43.457		445.7		0.567		-4.9		0.0008		158.3		252.7						
43.555		456.1		0.580		-2.4		0.0039		157.5		264.3						
43.652		461.3		0.584		-3.6		0.0008		158.1		269.3						
43.750		468.3		0.588		-3.6		0.0008		158.1		275.3						
43.848		472.6		0.607		-3.6		0.0024		157.9		286.8						
43.945		477.4		0.624		-3.6		0.0008		158.1		297.7						
44.043		484.3		0.622		-2.4		0.0008		158.0		301.0						
44.141		481.7		0.634		-3.6		0.0008		158.1		305.5						
44.238		482.2		0.651		-3.6		0.0039		157.7		313.9						
44.336		483.0		0.653		-2.4		0.0008		158.0		315.4						
44.434		481.3		0.651		-2.4		-0.0007		158.2		313.3						
44.531		482.2		0.659		-4.9		-0.0007		158.5		317.9						
44.629		480.4		0.682		-2.4		0.0039		157.5		327.9						
44.727		482.2		0.676		1.5		0.0024		157.3		326.0						
44.824		480.0		0.678		-2.4		-0.0007		158.2		325.5						
44.922		478.7		0.693		-4.9		0.0024		158.0		331.7						
45.020		474.8		0.678		-2.4		0.0008		158.0		322.0						
45.117		471.3		0.689		-2.4		0.0008		158.0		324.6						
45.215		468.7		0.687		-3.6		0.0039		157.7		321.8						
45.313		463.9		0.676		0.2		0.0054		157.0		313.7						
45.410		463.0		0.693		-2.4		0.0008		158.0		320.8						
45.508		457.0		0.682		-6.2		0.0008		158.4		311.8						
45.605		450.9		0.682		1.5		0.0070		156.6		307.7						
45.703		442.2		0.674		-3.6		0.0024		157.9		298.0						
45.801		434.8		0.672		-4.9		0.0024		158.0		292.1						
45.898		432.6		0.674		-3.6		0.0039		157.7		291.6						
45.996		425.7		0.661		-2.4		0.0039		157.5		281.5						
46.094		415.7		0.655		-3.6		0.0024		157.9		272.3						
46.191		407.4		0.634		-3.6		0.0008		158.1		258.3						
46.289		398.7		0.634		-3.6		0.0024		157.9		252.8						
46.387		392.6		0.626		-1.1		0.0039		157.4		245.7						
46.484		383.5		0.607		-2.4		0.0008		158.0		232.7						
46.582		374.8		0.603		-4.9		0.0008		158.3		225.9						
46.680		364.3		0.580		-3.6		0.0054		157.5		211.1						
46.777		356.5		0.590		-3.6		0.0039		157.7		210.4						
46.875		351.7		0.565		-2.4		0.0008		158.0		198.7						
46.973		339.6		0.559		-7.5		0.0054		157.9		189.7						
47.070		331.7		0.546		-3.6		0.0024		157.9		181.1						
47.168		324.3		0.533		-4.9		0.0008		158.3		173.0						
47.266		317.4		0.531		-3.6		0.0054		157.5		168.6						
47.363		307.4		0.514		-1.1		0.0039		157.4		158.1						
47.461		297.4		0.508		-2.4		0.0024		157.7		151.1						
47.559		287.4		0.483		-6.2		0.0039		158.0		138.8						
47.656		278.7		0.472		-1.1		0.0085		156.7		131.7						
47.754		268.7		0.456		2.7		0.0039		156.9		122.4						
47.852		255.7		0.447		-3.6		0.0039		157.7		114.3						
47.949		243.5		0.433		-2.4		0.0039		157.5		105.3						
48.047		230.4		0.412		-2.4		0.0039		157.5		94.8						
48.145		214.3		0.391		-3.6		0.0039		157.7		83.7						
48.242		202.2		0.391		-3.6		0.0039		157.7		79.0						
48.340		188.3		0.353		-3.6		0.0024		157.9		66.4						
48.438		172.2		0.336		-2.4		0.0039		157.5		57.8						
48.535		160.4		0.332		-2.4		0.0024		157.7		53.2						
48.633		146.5		0.307		-4.9		0.0008		158.3		44.9						
48.730		131.3		0.279		-3.6		0.0054		157.5		36.7						
48.828		117.4		0.260		-2.4		0.0039		157.5		30.6						
48.926		103.5		0.254		-2.4		0.0039		157.5		26.3						
49.023		93.5		0.229		-7.5		0.0024		158.3		21.4						
49.121		78.3		0.220		-2.4		0.0024		157.7		17.3						
49.219		66.1		0.193		-3.6		0.0024		157.9		12.8						
49.316		49.1		0.176		-4.9		0.0024		158.0		8.7						
49.414		30.4		0.155		-2.4		0.0039		157.5		4.7						
49.512		15.7		0.128		-4.9		0.0008		158.3		2.0						
49.609		-1.3		0.115		-6.2		0.0008		158.4		-0.2						
49.707		-17.4		0.080		-2.4		0.0085		156.9		-1.4						
49.805		-34.8		0.065		-3.6		0.0008		158.1		-2.3						
49.902		-53.5		0.052		-3.6		0.0024		157.9		-2.8						
