Time ,E1,I1,AI8,AI7,Pm,P1
15.332,-550.4,-0.004,-11.4,0.0016,135.5,2.3
15.43,-546.5,0,-11.4,0,135.3,0
15.527,-542.2,-0.013,-12.7,-0.0015,135,6.8
15.625,-542.6,0.006,-12.7,0.0016,135.4,-3.4
15.723,-533.5,-0.006,-11.4,0,135.3,3.4
15.82,-529.1,0.002,-12.7,-0.0015,135,-1.1
15.918,-520.4,0.002,-14,-0.0015,134.8,-1.1
16.016,-517.4,-0.01,-14,0.0031,135.4,5.4
16.113,-507.4,-0.008,-11.4,0.0016,135.5,4.3
16.211,-499.1,0.004,-12.7,-0.003,134.8,-2.1
16.309,-491.3,0.002,-15.2,-0.003,134.5,-1
16.406,-483.9,0.002,-14,0,135,-1
16.504,-474.3,0.008,12.8,0,138.1,-4
16.602,-468.3,0,6.4,0.0016,137.6,0
16.699,-457.8,-0.002,6.4,0.0016,137.6,1
16.797,-449.1,0.002,6.4,0,137.4,-0.9
16.895,-438.7,0.002,5.2,0,137.2,-0.9
16.992,-428.7,-0.01,3.9,0.0016,137.3,4.5
17.09,-416.5,-0.01,7.7,0.0031,137.9,4.4
17.188,-408.3,-0.008,7.7,0,137.5,3.4
17.285,-400.9,-0.004,5.2,0.0016,137.4,1.7
17.383,-390,-0.008,6.4,0,137.4,3.3
17.48,-381.7,-0.013,6.4,0.0016,137.6,4.8
17.578,-373.9,-0.021,-6.3,-0.003,135.5,7.9
17.676,-363,-0.008,5.2,0.0016,137.4,3
17.773,-353.9,0.004,7.7,0.0031,137.9,-1.5
17.871,-342.2,-0.004,6.4,0,137.4,1.4
17.969,-330,-0.002,5.2,0.0016,137.4,0.7
18.066,-316.1,-0.008,5.2,0.0031,137.6,2.7
18.164,-303,0.004,10.3,0.0031,138.2,-1.3
18.262,-287.8,-0.013,7.7,0,137.5,3.6
18.359,-273,0.002,3.9,0,137.1,-0.6
18.457,-260.9,-0.002,6.4,0.0031,137.8,0.5
18.555,-246.1,0.006,17.9,0.0016,138.9,-1.6
18.652,-232.2,0.006,11.5,0.0016,138.2,-1.5
18.75,-215.2,0.002,12.8,0.0046,138.7,-0.5
18.848,-200,-0.006,12.8,0.0016,138.3,1.3
18.945,-181.3,0,10.3,0.0016,138,0
19.043,-163.5,-0.01,10.3,0.0031,138.2,1.7
19.141,-147.8,0.004,12.8,0.0062,138.9,-0.6
19.238,-132.6,0.004,12.8,0.0016,138.3,-0.6
19.336,-119.1,-0.002,10.3,0.0031,138.2,0.3
19.434,-106.1,-0.002,12.8,0.0016,138.3,0.2
19.531,-88.3,-0.002,11.5,0.0016,138.2,0.2
19.629,-71.3,-0.006,6.4,0,137.4,0.4
19.727,-51.3,0.004,10.3,0,137.8,-0.2
19.824,-29.6,-0.006,11.5,0.0031,138.4,0.2
19.922,-12.6,-0.004,10.3,0,137.8,0.1
20.02,9.1,0.008,9,0,137.7,0.1
20.117,24.8,0.021,10.3,0.0031,138.2,0.5
20.215,47.8,-0.008,12.8,0.0031,138.5,-0.4
20.313,63,0.004,10.3,-0.0015,137.6,0.3
20.41,83.5,0,7.7,0,137.5,0
20.508,104.8,-0.002,11.5,0.0031,138.4,-0.2
20.605,119.6,-0.008,15.4,0.0016,138.6,-1
20.703,137,-0.004,10.3,0,137.8,-0.6
20.801,156.5,-0.013,10.3,0.0016,138,-2
20.898,169.6,-0.004,9,0,137.7,-0.7
20.996,184.8,0.006,10.3,0,137.8,1.2
21.094,200,-0.006,9,0.0031,138.1,-1.3
21.191,214.3,-0.006,12.8,0.0046,138.7,-1.4
21.289,228.3,0.01,11.5,-0.0015,137.8,2.4
21.387,243.9,-0.004,10.3,0.0062,138.6,-1
21.484,255.7,0.004,12.8,0.0016,138.3,1.1
21.582,271.7,-0.004,10.3,-0.0015,137.6,-1.1
21.68,283.5,-0.002,11.5,0,138,-0.6
21.777,297.4,0.006,10.3,0.0016,138,1.9
21.875,305.7,-0.004,10.3,0.0016,138,-1.3
21.973,320,0.006,11.5,-0.0015,137.8,2
22.07,331.3,0.002,9,-0.0015,137.5,0.7
22.168,343.5,0,10.3,0.0031,138.2,0
22.266,353.9,0.004,12.8,0.0016,138.3,1.5
22.363,363.5,-0.008,10.3,0,137.8,-3.1
22.461,373,0.004,7.7,-0.0015,137.3,1.6
22.559,384.3,-0.002,10.3,0.0031,138.2,-0.8
22.656,395.2,0.006,11.5,0,138,2.5
22.754,401.7,-0.013,9,0,137.7,-5.1
22.852,415.7,0.004,11.5,0.0031,138.4,1.7
22.949,427,-0.004,11.5,0,138,-1.8
23.047,435.7,-0.01,10.3,0,137.8,-4.6
23.145,445.7,-0.002,10.3,0.0016,138,-0.9
23.242,459.6,0.008,12.8,0.0046,138.7,3.9
23.34,469.1,-0.008,12.8,0,138.1,-3.9
23.438,480.4,0.006,11.5,-0.0061,137.2,3
23.535,488.3,0.01,-14,0.0016,135.2,5.1
23.633,498.7,0.002,-14,0,135,1
23.73,504.8,-0.006,-15.2,0,134.9,-3.2
23.828,514.3,-0.008,-15.2,0.0016,135.1,-4.3
23.926,523,0.004,-14,0.0016,135.2,2.2
24.023,533.5,0.004,-14,0,135,2.2
24.121,537.4,-0.004,-15.2,0,134.9,-2.3
24.219,545.2,-0.013,-15.2,0.0016,135.1,-6.9
24.316,549.6,-0.01,-12.7,0.0016,135.4,-5.8
24.414,553,0.004,-12.7,0,135.2,2.3
24.512,554.3,0.002,-16.5,-0.003,134.4,1.2
24.609,552.2,0.004,-16.5,0.0031,135.1,2.3
24.707,555.7,-0.004,-11.4,0,135.3,-2.3
24.805,553,0.004,-12.7,0.0016,135.4,2.3
24.902,556.5,-0.015,-12.7,0.0031,135.6,-8.2
25,557.4,0.004,-14,0.0031,135.4,2.3
25.098,553.5,0.002,-14,-0.0015,134.8,1.2
25.195,554.8,0.008,-15.2,0.0016,135.1,4.7
25.293,551.3,0.006,-11.4,0.0046,135.9,3.5
25.391,546.1,-0.004,-12.7,0,135.2,-2.3
25.488,543,0.004,-12.7,-0.003,134.8,2.3
25.586,540.4,0,-14,0.0016,135.2,0
25.684,534.3,0,-14,0.0016,135.2,0
25.781,530.4,0.004,-14,0.0016,135.2,2.2
25.879,524.8,0,-14,0.0031,135.4,0
25.977,518.7,0.004,-12.7,0.0016,135.4,2.2
26.074,510.9,-0.004,-12.7,0.0016,135.4,-2.1
26.172,500,-0.006,-15.2,0,134.9,-3.1
26.27,492.2,0,-15.2,0.0031,135.3,0
26.367,480.9,-0.002,-12.7,0.0031,135.6,-1
26.465,477.8,-0.006,-12.7,0.0016,135.4,-3
26.563,470,0,-16.5,0,134.7,0
26.66,457.8,-0.002,-14,0.0077,136,-1
26.758,448.7,-0.013,-11.4,-0.0168,133.3,-5.7
26.855,440.9,-0.004,-14,0.0016,135.2,-1.9
26.953,428.3,0,-14,0.0046,135.6,0
27.051,420.4,0,-11.4,0.0031,135.7,0
27.148,407.8,0.002,-14,0,135,0.9
27.246,396.1,-0.002,-15.2,0.0016,135.1,-0.8
27.344,391.3,0.006,-10.1,0.0062,136.2,2.5
27.441,385.2,-0.008,-11.4,0.0016,135.5,-3.2
27.539,373,0.013,-14,0.0016,135.2,4.7
27.637,364.8,0,-14,0.0031,135.4,0
27.734,353.9,-0.004,-12.7,0.0016,135.4,-1.5
27.832,343.9,0.013,-14,0.0016,135.2,4.3
27.93,331.3,-0.004,-14,0.0031,135.4,-1.4
28.027,320.4,-0.01,-14,0.0031,135.4,-3.4
28.125,309.6,0.002,-14,0.0016,135.2,0.7
28.223,296.1,0,-14,0.0016,135.2,0
28.32,280.9,0,-16.5,0.0016,134.9,0
28.418,265.2,-0.01,-14,0.0046,135.6,-2.8
28.516,248.7,-0.002,12.8,0,138.1,-0.5
28.613,234.3,0.002,9,-0.003,137.3,0.5
28.711,219.6,0,10.3,0.0031,138.2,0
28.809,203.5,-0.006,11.5,-0.0046,137.4,-1.3
28.906,188.3,0,11.5,0.0031,138.4,0
29.004,168.7,0.01,12.8,0.0031,138.5,1.8
29.102,153.9,-0.013,12.8,0.0031,138.5,-1.9
29.199,137,-0.004,10.3,0.0016,138,-0.6
29.297,123,-0.013,10.3,0.0031,138.2,-1.6
29.395,108.7,-0.008,12.8,0.0062,138.9,-0.9
29.492,91.7,-0.004,12.8,0,138.1,-0.4
29.59,76.1,-0.004,11.5,0.0016,138.2,-0.3
29.688,58.3,0.013,10.3,0.0016,138,0.7
29.785,37.4,0.006,11.5,0,138,0.2
29.883,19.1,0.004,10.3,0,137.8,0.1
29.98,-2.2,0,11.5,0.0016,138.2,0
30.078,-22.2,-0.008,10.3,0.0031,138.2,0.2
30.176,-40.4,-0.006,11.5,0.0016,138.2,0.3
30.273,-57.8,-0.01,10.3,0,137.8,0.6
30.371,-76.1,-0.006,9,0.0016,137.9,0.5
30.469,-97,-0.006,12.8,0.0031,138.5,0.6
30.566,-114.3,0,11.5,0.0016,138.2,0
30.664,-131.7,0.002,9,-0.003,137.3,-0.3
30.762,-151.3,0.004,7.7,0.0031,137.9,-0.6
30.859,-167.8,-0.008,11.5,0.0046,138.5,1.4
30.957,-184.3,-0.004,10.3,0.0016,138,0.8
31.055,-197,0.01,10.3,0.0016,138,-2.1
31.152,-211.7,0.008,10.3,0.0016,138,-1.8
31.25,-226.1,0.004,10.3,0,137.8,-0.9
31.348,-243.5,-0.006,10.3,0.0016,138,1.5
31.445,-254.3,-0.004,11.5,0.0046,138.5,1.1
31.543,-268.3,-0.006,14.1,0,138.3,1.7
31.641,-283.5,-0.01,10.3,0.0031,138.2,3
31.738,-295.2,-0.01,11.5,0.0016,138.2,3.1
31.836,-301.7,-0.004,12.8,0.0016,138.3,1.3
31.934,-320,-0.002,10.3,0.0016,138,0.7
32.031,-330.9,0,10.3,0.0016,138,0
32.129,-337.8,-0.008,11.5,0.0016,138.2,2.8
32.227,-351.7,-0.002,11.5,0,138,0.7
32.324,-359.6,0.006,10.3,0,137.8,-2.3
32.422,-370.9,0.004,7.7,0.0016,137.7,-1.6
32.52,-384.8,-0.006,11.5,0.0046,138.5,2.4
32.617,-391.3,0.004,11.5,0,138,-1.6
32.715,-403.9,0.006,9,-0.003,137.3,-2.5
32.813,-412.6,-0.006,9,0.0046,138.3,2.6
32.91,-425.2,-0.004,11.5,-0.0383,133.2,1.8
33.008,-438.7,0.006,11.5,0,138,-2.8
33.105,-441.3,0.002,11.5,0.0031,138.4,-0.9
33.203,-457.4,0,10.3,0.0016,138,0
33.301,-466.1,-0.002,11.5,0,138,1
33.398,-473.5,0.008,11.5,0.0031,138.4,-4
33.496,-486.1,0.002,-8.9,0.0046,136.2,-1
33.594,-494.3,-0.01,-7.6,0,135.8,5.2
33.691,-503.5,0.002,-11.4,0,135.3,-1.1
33.789,-513,0.002,-10.1,0.0016,135.7,-1.1
33.887,-522.6,0.006,-10.1,0.0016,135.7,-3.3
33.984,-530.9,0.004,-11.4,0.0016,135.5,-2.2
34.082,-539.1,-0.002,-10.1,0.0016,135.7,1.1
34.18,-546.5,0.002,-11.4,0.0016,135.5,-1.1
34.277,-550.9,0.002,-10.1,-0.0015,135.3,-1.2
34.375,-553.5,0.002,-11.4,-0.0015,135.1,-1.2
34.473,-553,-0.002,-11.4,0.0031,135.7,1.2
34.57,-556.1,-0.002,-8.9,0.0046,136.2,1.2
34.668,-553,-0.004,-8.9,0.0016,135.8,2.3
34.766,-556.5,0.006,-12.7,0,135.2,-3.5
34.863,-554.8,0,-12.7,0.0062,135.9,0
34.961,-557.8,0,-8.9,0.0062,136.4,0
35.059,-556.5,0.004,-11.4,0.0031,135.7,-2.3
35.156,-554.3,0.002,-10.1,0.0046,136,-1.2
35.254,-553,0,-10.1,0.0031,135.8,0
35.352,-552.2,0,-10.1,0.0016,135.7,0
35.449,-546.5,0.002,-11.4,0.0031,135.7,-1.1
35.547,-541.3,0.002,-7.6,0.0077,136.7,-1.1
35.645,-538.3,0.01,-6.3,0.0046,136.5,-5.7
35.742,-533.5,0.002,-10.1,0.0016,135.7,-1.1
35.84,-527.4,0.004,-5,0.0046,136.6,-2.2
35.938,-518.7,0.019,-10.1,0.0031,135.8,-9.8
36.035,-515.2,0,-11.4,0.0031,135.7,0
36.133,-506.5,0.004,-11.4,0.0016,135.5,-2.1
36.23,-496.5,0.01,-10.1,0.0031,135.8,-5.2
36.328,-489.6,-0.006,-10.1,0.0031,135.8,3.1
36.426,-479.6,0,-11.4,0.0016,135.5,0
36.523,-471.3,0.004,-12.7,0.0016,135.4,-2
36.621,-459.6,-0.01,-10.1,0.0062,136.2,4.8
36.719,-454.8,0.004,-8.9,0.0046,136.2,-1.9
36.816,-446.5,-0.006,-10.1,0.0016,135.7,2.8
36.914,-434.8,0.004,-14,0.0077,136,-1.8
37.012,-427.4,-0.004,-8.9,0.0016,135.8,1.8
37.109,-416.1,0.002,-11.4,0.0016,135.5,-0.9
37.207,-406.1,0.008,-10.1,0.0031,135.8,-3.4
37.305,-394.8,-0.004,-8.9,0.0046,136.2,1.7
37.402,-389.1,-0.01,-10.1,0.0016,135.7,4.1
37.5,-378.7,-0.002,-11.4,0.0046,135.9,0.8
37.598,-367,0.013,-10.1,0.0062,136.2,-4.6
37.695,-359.6,0.002,-6.3,0.0046,136.5,-0.8
37.793,-353,-0.002,-11.4,-0.0015,135.1,0.7
37.891,-339.1,0.002,-20.4,0.0046,134.9,-0.7
37.988,-327,0,-8.9,0.0031,136,0
38.086,-313.9,-0.008,-11.4,0.0016,135.5,2.6
38.184,-299.1,-0.004,-11.4,0.0031,135.7,1.3
38.281,-287.8,-0.013,-10.1,0.0046,136,3.6
38.379,-272.2,-0.013,-10.1,0.0031,135.8,3.4
38.477,-255.7,0.01,11.5,0.0016,138.2,-2.7
38.574,-241.7,-0.006,12.8,0.0031,138.5,1.5
38.672,-224.8,0.01,15.4,0.0062,139.2,-2.4
38.77,-208.7,0.008,14.1,0.0016,138.5,-1.8
38.867,-192.2,0.006,12.8,0.0016,138.3,-1.2
38.965,-178.3,0,11.5,0.0046,138.5,0
39.063,-160.9,-0.01,15.4,-0.0076,137.4,1.7
39.16,-144.3,-0.008,15.4,0.0031,138.8,1.2
39.258,-132.6,-0.013,15.4,0.0046,139,1.7
39.355,-116.5,0.002,15.4,0.0046,139,-0.2
39.453,-98.7,0.002,12.8,0,138.1,-0.2
39.551,-79.6,0,12.8,0.0031,138.5,0
39.648,-62.2,-0.002,15.4,0.0046,139,0.1
39.746,-47,0,15.4,0.0031,138.8,0
39.844,-27.4,-0.004,11.5,-0.0015,137.8,0.1
39.941,-9.1,-0.006,11.5,0.0031,138.4,0.1
40.039,12.6,0.01,15.4,0.0031,138.8,0.1
40.137,31.3,0.002,11.5,0,138,0.1
40.234,50.9,0.002,14.1,0.0031,138.7,0.1
40.332,68.7,0.004,14.1,0.0031,138.7,0.3
40.43,88.7,0.008,12.8,0.0016,138.3,0.7
40.527,107,0.006,11.5,0,138,0.7
40.625,124.8,0,12.8,0.0016,138.3,0
40.723,143.9,0.004,14.1,0.0046,138.8,0.6
40.82,163,-0.002,15.4,0.0031,138.8,-0.3
40.918,176.5,0.002,12.8,-0.0015,137.9,0.4
41.016,192.2,-0.006,10.3,0.0031,138.2,-1.2
41.113,205.7,0.002,15.4,0.0016,138.6,0.4
41.211,218.7,-0.002,6.4,0.0031,137.8,-0.5
41.309,232.6,0.01,14.1,0.0031,138.7,2.4
41.406,249.1,-0.006,14.1,0.0031,138.7,-1.6
41.504,260.9,0.004,12.8,0,138.1,1.1
41.602,276.5,-0.006,12.8,0.0016,138.3,-1.7
41.699,286.1,-0.004,12.8,0.0046,138.7,-1.2
41.797,301.3,-0.004,16.7,0.0046,139.1,-1.3
41.895,311.7,0.004,12.8,-0.003,137.7,1.3
41.992,322.6,-0.002,12.8,0.0031,138.5,-0.7
42.09,335.7,0.01,15.4,0.0031,138.8,3.5
42.188,346.1,0.006,12.8,0.0031,138.5,2.2
42.285,355.2,-0.013,12.8,0.0016,138.3,-4.5
42.383,367.8,-0.006,12.8,0.0031,138.5,-2.3
42.48,376.5,0.006,14.1,0.0016,138.5,2.4
42.578,387.4,-0.004,11.5,0,138,-1.6
42.676,397,-0.008,12.8,0.0031,138.5,-3.3
42.773,407.8,0.006,12.8,0.0046,138.7,2.6
42.871,419.6,0.002,14.1,0.0031,138.7,0.9
42.969,430.4,-0.008,11.5,-0.0015,137.8,-3.6
43.066,438.7,-0.004,10.3,0.0031,138.2,-1.8
43.164,448.7,0.013,15.4,0.0062,139.2,5.7
43.262,457,0.008,6.4,0.0016,137.6,3.8
43.359,473,-0.004,12.8,0.0031,138.5,-2
43.457,478.7,0,14.1,0.0031,138.7,0
43.555,488.3,0,-11.4,0,135.3,0
43.652,500.4,-0.006,-14,0.0031,135.4,-3.2
43.75,508.3,0.002,-12.7,0.0046,135.7,1.1
43.848,521.3,-0.008,-7.6,0.0046,136.3,-4.4
43.945,525.2,0,-12.7,0,135.2,0
44.043,533,0.002,-12.7,0.0031,135.6,1.1
44.141,542.6,0.002,-11.4,0.0031,135.7,1.1
44.238,544.8,-0.002,-12.7,0.0031,135.6,-1.1
44.336,549.6,-0.008,-11.4,0.0031,135.7,-4.6
44.434,553.5,-0.006,-11.4,0.0031,135.7,-3.5
44.531,552.6,-0.006,-10.1,0.0016,135.7,-3.5
44.629,553.5,-0.004,-11.4,0.0031,135.7,-2.3
44.727,554.3,-0.002,-14,0.0016,135.2,-1.2
44.824,555.2,-0.006,-11.4,0.0062,136.1,-3.5
44.922,557.4,-0.008,-11.4,0.0016,135.5,-4.7
45.02,559.6,-0.004,-14,0,135,-2.3
45.117,554.8,-0.004,-16.5,0.0016,134.9,-2.3
45.215,553.9,0,-8.9,0.0031,136,0
45.313,551.3,0.002,-29.3,0.0016,133.5,1.2
45.41,547.8,0.002,-12.7,0.0031,135.6,1.2
45.508,544.8,-0.006,-11.4,0.0031,135.7,-3.4
45.605,536.5,0.004,-11.4,0.0016,135.5,2.3
45.703,537,-0.002,-14,0.0031,135.4,-1.1
45.801,529.1,0,-10.1,0.0046,136,0
45.898,525.2,0.002,-8.9,0.0046,136.2,1.1
45.996,511.7,0.002,-11.4,0,135.3,1.1
46.094,501.3,-0.008,-12.7,0.0031,135.6,-4.2
46.191,502.2,0,-10.1,0.0031,135.8,0
46.289,490,-0.006,-11.4,0.0031,135.7,-3.1
46.387,485.7,-0.006,-11.4,0.0016,135.5,-3.1
46.484,472.6,0,-12.7,0.0031,135.6,0
46.582,464.3,-0.008,-10.1,0.0031,135.8,-3.9
46.68,453.9,-0.008,-11.4,0.0016,135.5,-3.8
46.777,448.3,0.01,-12.7,0.0031,135.6,4.7
46.875,437.4,0.004,-11.4,0.0062,136.1,1.8
46.973,426.5,-0.002,-8.9,0.0031,136,-0.9
47.07,421.3,0.002,-12.7,0,135.2,0.9
47.168,407,-0.004,-15.2,0.0031,135.3,-1.7
